,url,title,verdict,short_justification,date
418,https://fakehunter.pap.pl/raport/e4b63d4b-b4d0-404e-a110-843fce7e87cf,Czy zatrzymanie akcji serca Christiana Eriksena było skutkiem szczepienia na Covid-19?,Fake News,"To nieprawda, że zawał serca u duńskiego piłkarza Christiana Eriksena, który nastąpił podczas meczu mistrzostw Europy z Finlandią rozegranego 12 czerwca 2021 roku, był efektem szczepienia przeciwko CO...", 14-06-2021
419,https://fakehunter.pap.pl/raport/100d3221-5556-4b58-8515-de07be7c7bf6,Czy kraje G7 zamierzają zmuszać biedniejsze państwa do szczepień prośbą i groźbą?,Fake News,Nie ma mowy o zmuszaniu „prośbą i groźbą” biedniejszych państw do szczepień. Jest dokładnie odwrotnie. Wiele państw trzeciego świata od wielu miesięcy apelowało do WHO o pomoc w zdobyciu szczepionek p..., 14-06-2021
420,https://fakehunter.pap.pl/raport/5950b8dd-a380-44f7-9498-29768bcecc98,Czy szczepienia były przyczyną wybuchu epidemii różnych chorób?,Fake News,"Szczepienia nigdy nie były przyczyną wybuchu epidemii chorób. Autor zgłoszonego materiału nie podaje żadnych dowodów na potwierdzenie swoich tez. Tymczasem, według obecnego stanu wiedzy naukowej jest ...", 14-06-2021
421,https://fakehunter.pap.pl/raport/c7efc381-382c-4461-9435-b0f9c5c9b71f,"Czy to, że na trybunach meczów Euro zasiadają kibice bez masek, dowodzi, że pandemia była ściemą?",Fake News,Podczas Euro 2021 lokalne władze decydują o obostrzeniach sanitarnych związanych z pandemią. Na stadionie w Monachium zajęte może być tylko co piąte miejsce; w strefie kibica w Sankt Petersburgu obowi..., 14-06-2021
422,https://fakehunter.pap.pl/raport/b1a35404-ec26-49cb-85a6-98cd04a0d6ea,"Czy pole elektromagnetyczne powoduje zatory i to jest przyczyną śmierci wielu ludzi, a nie Covid-19?",Fake News,"Pole elektromagnetyczne to naturalne zjawisko, które otacza nas od zawsze. Nie jest prawdą, że powoduje zatory i jest przyczyną śmierci wielu ludzi. Natomiast śmiertelne żniwo koronawirusa to fakt. Do...", 13-06-2021
423,https://fakehunter.pap.pl/raport/f1f2130c-640a-4456-90b9-5369fdf81b83,Czy promieniowanie z masztów telefonii komórkowej nie jest na bieżąco monitorowane?,Fake News,"To nieprawda. Promieniowanie z masztów telefonii komórkowej jest w Polsce monitorowane w sposób ujednolicony dla całego kraju od 2008 roku, zaś od bieżącego roku punkty pomiarowe są wyznaczane dla każ...", 13-06-2021
424,https://fakehunter.pap.pl/raport/04fbf858-4a75-4199-9ddf-ad307e1d5386,Czy fale 5G mogą być szkodliwe dla budynków?,Fake News,"Nie jest prawdą, że fale 5G mogą być szkodliwe dla budynków - a żeby się o tym przekonać, wystarczy przypomnieć kilka podstawowych definicji z zakresu fizyki. Fale elektromagnetyczne, które są charak...", 12-06-2021
425,https://fakehunter.pap.pl/raport/12c59b13-34b1-426b-88fc-014c6be58dde,Czy specjalne obuwie chroni przed 5G?,Fake News,"Obuwie ani inne części garderoby nie chronią przed 5G i nie ma powodów, by miały chronić. Za to rozwój tej technologii daje impuls do tworzenia inteligentnych ubrań, które naprawdę mogą pomóc dbać o z...", 12-06-2021
426,https://fakehunter.pap.pl/raport/30f04d1c-7eb3-4fdf-a1fb-e475e564b028,"Czy instalacja wiatraków obniża bezpieczeństwo energetyczne kraju, bo nie da się zaplanować produkcji energii z tego źródła?",Fake News,"Nie jest prawdą, że nie da się zaplanować produkcji energii z wiatraków. Obecnie prowadzone prognozy pozwalają na dość dokładną estymację generacji ze źródeł wiatrowych – podkreśla w rozmowie rzecznik...", 11-06-2021
427,https://fakehunter.pap.pl/raport/0c722bd2-a4b6-46ac-a587-ff6694888b47,Czy technologia 5G zabija komórki w ciele ludzkim?,Fake News,"Technologia 5G nie zabija komórek w ludzkim organizmie. Technologia mobilna piątej generacji wykorzystuje fale elektromagnetyczne, których wpływ na człowieka i otoczenie został gruntownie przebadany i...", 11-06-2021
428,https://fakehunter.pap.pl/raport/ded1e307-3ca3-430d-828c-29ccc1941243,Czy dzieci są 50 razy bardziej narażone na śmierć z powodu szczepionki niż przez samego wirusa SARS-Cov-2?,Fake News,"Według zgłoszonego tweeta powołującego się na wypowiedź Michaela Yeadona, byłego pracownika firmy Pfizer, dzieci są 50 razy bardziej narażone na śmierć z powodu szczepionki niż z powodu zachorowania n...", 10-06-2021
429,https://fakehunter.pap.pl/raport/b41267f4-1ca2-4629-8a34-faccfb5085ca,"Czy, przez szczepienia, Stany Zjednoczone mają jeden z najwyższych poziomów umieralności niemowląt na świecie?",Fake News,"Ze zgłoszonego video dowiadujemy się, że z powodu szczepień Stany Zjednoczone mają jeden z najwyższych na świecie wskaźników umieralności niemowląt. To nieprawda. Prezentowana w filmie grafika przed...", 10-06-2021
430,https://fakehunter.pap.pl/raport/abcaf46b-be87-417a-8c0b-17712761be5d,"Czy naukowcy odkryli, że zakrzepica żył mózgowych jest tak samo częsta w przypadku szczepionek mRNA, jak preparatów wektorowych?",Fake News,"Związek między szczepieniem przeciwko COVID-19 a występowaniem rzadkich zakrzepów przebiegających z małopłytkowością, głównie pod postacią zakrzepicy zatok żylnych mózgu zaobserwowano głównie w odnies...", 10-06-2021
431,https://fakehunter.pap.pl/raport/4f53088e-bae0-419c-9cf8-4b695d5c33fe,Czy rząd zmieniał narrację w zakresie potrzeby szczepienia seniorów oraz dzieci i młodzieży?,Fake News,"Autor wpisu zamieszczonego 9 czerwca w serwisie społecznościowym Facebook przekonuje o tym, że narracja dotycząca szczepień seniorów i dzieci zmieniała się w zależności od potrzeb. To manipulacja. A...", 10-06-2021
432,https://fakehunter.pap.pl/raport/6c4f4a82-5344-4c7c-8cab-48e9d26b4f2f,Czy każdy zaszczepiony na COVID-19 choruje?,Fake News,"W zgłoszonym video wypowiada się kobieta, która twierdzi że pracowała w szpitalu i każda napotkana tam zaszczepiona przeciwko COVID-19 osoba chorowała z tego powodu. To nieprawda. Nie jest statystyczn...", 09-06-2021
433,https://fakehunter.pap.pl/raport/06ba891a-817b-446d-a9dd-8e515d4e303e,"Czy stosowane obecnie szczepionki przeciwko wściekliźnie są niebezpieczne, ze względu na ryzyko wystąpienia bardzo poważnych objawów poszczepiennych?",Fake News,"Fake news. Po podaniu szczepionki przeciwko wściekliźnie mogą występować lekkie odczyny miejscowe, np. zaczerwienienie, obrzęk, bolesność lub świąd w miejscu podania szczepionki, ogólne odczyny, np. b...", 09-06-2021
434,https://fakehunter.pap.pl/raport/22b6de77-13c6-425a-9a58-992c683be6e8,"Czy Agencja Żywności i Leków przyznaje, że matki karmiące przekazują dzieciom w mleku „toksyczne białko kolca”?",Fake News,"Ani tak zwane „białko kolca” nie jest toksyczne, ani karmiące piersią matki nie przekazują go dzieciom, ani też amerykańska Agencja Żywności i Leków (FDA) niczego takiego nie twierdzi. Zgłoszony do w...", 07-06-2021
435,https://fakehunter.pap.pl/raport/6ad04965-0e41-4262-96d4-d0d84bf0d6e6,Czy przyjęcie szczepionki może pogorszyć przebieg Covid-19?,Fake News,"Fake news. Szczepienia mają zapobiegać ciężkim przebiegom chorób. Oznacza to, że po zaszczepieniu możliwe jest zachorowanie, jednak w zdecydowanej większości będą to przypadki łagodne. Specjaliści pr...", 07-06-2021
436,https://fakehunter.pap.pl/raport/17fc01f7-8ed9-419b-b495-eba766e727a5,Czy skutki szczepienia na Covid-19 dają te same objawy co ta choroba i mogą być błędnie zaliczane jako przypadki zachorowania?,Fake News,"W zgłoszonym tekście, który jest tłumaczeniem artykułu Mike’a Whitneya z angielskojęzycznego portalu www.unz.com, czytamy, że „niekorzystne skutki szczepionek są tak podobne do objawów Covid, że mogą ...", 07-06-2021
437,https://fakehunter.pap.pl/raport/c92e7e02-f0a5-475d-917b-22a7df0d6590,Czy w jednym z rzeszowskich centrów medycznych od tygodni leżą rozmrożone szczepionki Pfizera?,Fake News,Informacja opublikowana na facebookowym profilu „Ukryte terapie – Jerzy Zięba” jest fake newsem. Zamieszczone jako ilustracja postu zdjęcie nie przedstawia „rozmrożonych szczepionek Pfizera” lecz pacz..., 07-06-2021
438,https://fakehunter.pap.pl/raport/e4812665-0e30-4db0-b275-8fdd6118f4fd,Czy na tym kościele jest zakamuflowana antena 5G?,Fake News,"Nie, nagranie nie pokazuje zakamuflowanej anteny 5G. Nadajniki 5G mają kształt zbliżony do kwadratu i co do zasady są mniejsze niż urządzenia starszych generacji. „Kolejny raz widzę instalację na koś...", 07-06-2021
439,https://fakehunter.pap.pl/raport/a04b3556-1847-447e-aecc-e9afcb8e4f6b,Czy iwermektyna spowodowała w Delhi spadek przypadków Covid-19 o 97 proc.?,Fake News,"Nie ma dowodów na to, że to iwermektyna spowodowała znaczny spadek zakażeń w Delhi. Iwermektyna to lekarstwo, nie antidotum; według niektórych może łagodzić przebieg Covid-19, ale nie zapobiega chorob...", 07-06-2021
440,https://fakehunter.pap.pl/raport/ee23c1a6-254e-40a0-9ba2-06afb291b697,Czy amerykańskie laboratoria podejrzewane są o wyciek koronawirusa?,Fake News,"To nieprawda, że „wiele amerykańskich laboratoriów”, w tym Fort Detrick w stanie Maryland, podejrzewa się o spowodowanie wycieku nowego koronawirusa. Tymczasem, taką tezę można znaleźć w zgłoszonym ar...", 06-06-2021
441,https://fakehunter.pap.pl/raport/1f270129-0600-462c-8234-8a419fc30413,Czy niezaszczepieni nie mogą brać udziału w koncertach i imprezach masowych?,Fake News,"Tekst z portalu czujny.pl sugeruje, że koncerty i imprezy masowe będą się odbywać jedynie dla niezaszczepionych. W opublikowanym na tym portalu artykule czytamy, że „niezaszczepiony nie pójdzie na kon...", 06-06-2021
442,https://fakehunter.pap.pl/raport/3a5c0227-a5e3-4cf4-b47b-37f9b8e63bbb,"Czy, po zaszczepieniu chińską szczepionką prawie wszystkich dorosłych w brazylijskim mieście Serrana, liczba zgonów na Covid-19 spadła o 95 proc., a liczba zakażeń o 80 proc.?",Prawda,"To prawda, że po pełnym zaszczepieniu niemal wszystkich mieszkańców małej miejscowości Serrana w Brazylii, liczba zgonów na Covid-19 spadła tam o 95 proc. Jak informował 30.05.21 brazylijski serwis ...", 02-06-2021
443,https://fakehunter.pap.pl/raport/41c9c66f-e89e-4e95-8a1d-bb3360b1bb76,"Czy Chiny błyskawicznie uporały się z pandemią, bo miały całą gamę leków zapobiegających zakażeniu i leczących Covid-19?",Fake News,"To nieprawda, że Chiny błyskawicznie uporały się z pandemią wywołaną SARS-CoV-2, bo miały leki zapobiegające i leczące COVID-19. Również w tym kraju nie ma skutecznego, przebadanego i dostępnego powsz...", 02-06-2021
444,https://fakehunter.pap.pl/raport/044728cb-27c5-4260-b932-cd65a769d6c0,Czy linie lotnicze rozważają wprowadzenie zakazu latania dla zaszczepionych na Covid-19 ze względu na ryzyko zakrzepicy?,Fake News,"Zgłoszony do weryfikacji tekst, w którym zawarte jest twierdzenie jakoby linie lotniczne rozważały wprowadzenie zakazu latania dla osób, które zaszczepiły się przeciwko COVID-19 rozpowszechnia niepraw...", 01-06-2021
445,https://fakehunter.pap.pl/raport/f50700f6-f9b6-445e-9f01-55ed06f7f652,Czy planuje się wszczepianie polskim noworodkom chipa zamiast nadawania numeru PESEL?,Fake News,"To nieprawda. Nie ma wiarygodnych źródeł, które potwierdzałyby tezę, iż w Polsce planuje się wszczepiać noworodkom chip zamiast nadawania numeru PESEL. Takie rozwiązanie nie ma sensu, a jego wdrożenie...", 01-06-2021
446,https://fakehunter.pap.pl/raport/4896e64c-7c02-4874-80c7-a73ba3a5c17b,"Czy brak restrykcji przy wjeździe do Hiszpanii dla Brytyjczyków świadczy o tym, że szczepienia nie ułatwią podróżowania po Unii?",Fake News,"Wprawdzie od 24 maja Brytyjczycy rzeczywiście mogą wjechać do Hiszpanii bez kontroli sanitarnej (czyli bez testu lub świadectwa szczepienia), ale autor zgłoszonego wpisu myli się sugerując, że to dowó...", 01-06-2021
447,https://fakehunter.pap.pl/raport/c1eef86d-74eb-4c13-b0be-5a7074db6f43,"Czy pracownicy szpitali są zmuszani do wykorzystywania urlopów do 8 sierpnia, bo potem planowany jest lockdown?",Fake News,"Ani Ministerstwo Zdrowia, ani Szpital na ul. Fieldorfa we Wrocławiu, którego dotyczy zgłoszenie, nie ustanowiły wytycznych w zakresie terminów wykorzystywania urlopów wakacyjnych w kontekście ewentual...", 01-06-2021
448,https://fakehunter.pap.pl/raport/f6c484b0-d691-4f2d-837d-1e152c135c05,"Czy za SARS odpowiadało wprowadzenie technologii 3G, za świńską grypę - 4G, a za COVID-19 - 5G?",Fake News,"Nie ma żadnych potwierdzonych naukowo związków między wirusem SARS, świńską grypą oraz COVID-19, a wprowadzaniem na rynek kolejnych generacji sieci mobilnych. Dodatkowo daty uruchomienia komercyjnych ...", 01-06-2021
449,https://fakehunter.pap.pl/raport/e8d384e7-926f-4635-99a5-fd2f2431c0e2,"Czy szczepionki w Europie Zachodniej kosztują nawet 2 tys. euro za dawkę, a w Rosji są bezpłatne?",Fake News,"Materiał źródłowy cytuje mera Moskwy Siergieja Sobjanina, który twierdzi, że w Rosji wciąż niewielu ludzi chce się szczepić mimo, że zastrzyk preparatu przeciwko COVID-19 jest tam darmowy, podczas gdy...", 31-05-2021
450,https://fakehunter.pap.pl/raport/238b632b-78a5-428e-b9c2-7d07ebb74821,Czy naukowcy nie mają żadnych wątpliwości na temat szczepionki Sputnik V?,Fake News,"Nie jest prawdą, że naukowcy nie mają żadnych wątpliwości na temat bezpieczeństwa rosyjskiego preparatu. Materiał źródłowy, który stał się podstawą dla tego zgłoszenia, opisuje Sputnik V jako w pełni ...", 31-05-2021
451,https://fakehunter.pap.pl/raport/efb072f5-d0f4-4313-a192-2d2bec0c5350,Czy Rosja nigdy nie szantażowała Ukrainy wykorzystując dostawy gazu ziemnego?,Fake News,"To nieprawda, że Rosja nie używała nigdy gazu ziemnego jako narzędzia politycznego nacisku na Ukrainę, a takie stwierdzenie pojawia się w tekście z rosyjskiego portalu pl.sputniknews.com z 31.05.21 z ...", 31-05-2021
452,https://fakehunter.pap.pl/raport/60e59ee6-4b46-4a48-ad9e-5e0fc1fb1291,Czy za pomocą technologii 5G można spowodować w ciele zaszczepionych zakrzepy?,Fake News,Zakrzepów krwi nie da się 'wywoływać' za pomocą technologii 5G. Pole elektromagnetyczne wytwarzane przez urządzenia telekomunikacyjne nie jest szkodliwe dla zdrowia. Jedyny potwierdzony rzetelnymi bad..., 31-05-2021
453,https://fakehunter.pap.pl/raport/f50d0b2a-1aea-4e5a-8c70-233ababd5355,"Czy w Nepalu wprowadzono lockdown tak surowy, że nie można wychodzić z domu?",Fake News,"Nie, sklepy spożywcze w Nepalu nie zostały zamknięte, a mieszkańcy nie mają zakazu wychodzenia z domu. Zgłoszony do weryfikacji tekst został opublikowany 29 maja br. na portalu o2.pl pod tytułem „Nep...", 29-05-2021
454,https://fakehunter.pap.pl/raport/1c6f5c07-54d8-41b0-9438-98fd2f9c666e,Czy Williama Shakespeare'a zabiła szczepionka na Covid-19?,Fake News,"William Shakespeare, pierwszy mężczyzna i drugi człowiek na świecie zaszczepiony przeciw Covid-19, zmarł na udar, a nie w wyniku szczepienia. Już przed podaniem pierwszej dawki był hospitalizowany z t...", 28-05-2021
455,https://fakehunter.pap.pl/raport/69ffb057-0834-49ef-b4c8-f1becbb8ffeb,"Czy WHO i A. Merkel realizują scenariusz wprowadzenia kolejnej pandemii, o czym świadczy fakt, że już trwają prace nad szczepionką?",Fake News,"Nie jest prawdą, że „elity”, których - w ocenie autorów zgłoszonego artykułu - są przedstawiciele Światowej Organizacji Zdrowia i Angela Merkel, planują wprowadzenie kolejnej pandemii. Potwierdzeniem ...", 28-05-2021
456,https://fakehunter.pap.pl/raport/53519d91-5657-4451-aaa8-72381ee9a27e,Czy osoby zaszczepione są inwigilowane za pomocą sieci 5G?,Fake News,"Preparaty przeciwko COVID-19 nie zawierają komponentów o funkcjach nadawczo-odbiorczych (5G lub innych) ani biometrycznych i jako takie nie mogą monitorować, a tym bardziej przekazywać gdziekolwiek in...", 27-05-2021
457,https://fakehunter.pap.pl/raport/6f15c286-376b-4d96-9147-094136413312,"Nie, naukowcy wcale nie alarmują, że może dojść do nowego wybuchu w Czarnobylu",Fake News,"Nie ma żadnego „alarmu w zniszczonym reaktorze” w Czarnobylu. Tekst z portalu planeta.pl jest wzorcowym modelem zmanipulowania prawdziwej informacji źródłowej, obliczonym na wzbudzenie nieuzasadnionej...", 27-05-2021
458,https://fakehunter.pap.pl/raport/eb8a5f3f-72e3-4848-b629-a95a0807d5df,Czy białko kolca powoduje chroniczne zmęczenie i prowadzi do niewydolności trzustki?,Fake News,"Fake news.To nie szczepienie, lecz zakażenie wirusem SARS-CoV-2 prowadzi do chronicznego zmęczenia oraz może prowadzić do zakażenia trzustki. Warto zaznaczyć, że osoby z cukrzycą są w grupie najwyższe...", 27-05-2021
459,https://fakehunter.pap.pl/raport/f922acf8-c1dd-4360-aaf5-b2901533d6a4,"Czy z danych udostępnionych przez Ministerstwo Zdrowia wynika, że zaszczepieni umierają na Covid-19 dwa razy częściej niż niezaszczepieni?",Fake News,"Nie, z danych udostępnionych przez Ministerstwo Zdrowia nie wynika, że zaszczepieni umierają na Covid-19 dwa razy częściej niż niezaszczepieni. To interpretacja, mająca zniechęcić do szczepień. „Mini...", 27-05-2021
460,https://fakehunter.pap.pl/raport/65d3efd8-fb69-4730-95db-03871f72d163,"Czy, pod pozorem szczepienia na tężec, Fundacja Gatesów potajemnie sterylizowała kenijskie dzieci?",Fake News,"Autor zgłoszonego tekstu twierdzi, że Fundacja Billa i Melindy Gatesów podawała Kenijczykom szczepionkę przeciwko tężcowi, która miała ich po kryjomu sterylizować. To nieprawda. W październiku 2014 r...", 27-05-2021
